order_id,customer_name,category,sales,profit,region
US-2014-167738,Julie Creighton,Furniture,292.272,18.267,West
CA-2016-112109,Joe Elijah,Furniture,662.88,74.574,West
CA-2015-117961,Guy Phonely,Office Supplies,104.9,25.176,East
CA-2016-164091,Laura Armstrong,Technology,437.85,131.355,East
CA-2017-128300,Roland Schwarz,Technology,79.1,39.55,South
CA-2017-121615,Daniel Lacy,Office Supplies,8.56,3.852,Central
CA-2017-134915,Eugene Moren,Furniture,113.888,9.9652,West
CA-2017-134915,Eugene Moren,Technology,671.984,50.3988,West
CA-2015-139584,Eleni McCrary,Furniture,284.364,-75.8304,East
CA-2016-138695,Kimberly Carter,Office Supplies,62.192,19.435,South
CA-2014-140662,Thomas Seio,Office Supplies,733.95,352.296,West
CA-2014-102988,Greg Maxwell,Office Supplies,12.96,6.3504,South
CA-2017-121216,Michael Moore,Office Supplies,28.672,10.3936,Central
CA-2016-165169,Janet Lee,Office Supplies,11.16,2.79,East
CA-2014-100895,Stewart Visinsky,Office Supplies,8.56,2.6536,South
US-2014-112200,Tony Chapman,Office Supplies,9.98,-16.467,Central
CA-2015-107468,Michael Kennedy,Office Supplies,6.848,0.5992,West
US-2015-166520,Katrina Edelman,Office Supplies,80.88,39.6312,East
CA-2016-136287,Sonia Sunley,Office Supplies,18.9,8.694,Central
US-2015-138121,John Lee,Office Supplies,29.52,14.4648,Central
CA-2016-158435,Arthur Gainer,Office Supplies,65.17,18.8993,East
US-2015-103996,Richard Bierner,Technology,53.25,20.7675,West
CA-2017-143567,Thomas Boland,Office Supplies,5.32,2.6068,South
CA-2017-117653,Mary O'Rourke,Furniture,91.275,-67.5435,Central
CA-2015-122406,Brad Eason,Furniture,110.98,15.5372,East
CA-2014-124478,Matt Abelman,Technology,299.98,83.9944,Central
CA-2016-156265,Barry Franz�sisch,Furniture,136.464,15.3522,West
US-2016-143280,Tracy Zic,Technology,445.96,55.745,West
CA-2016-117919,Todd Boyes,Office Supplies,14.16,1.062,Central
US-2017-147886,Dave Hallsten,Technology,532.72,53.272,West
CA-2016-149685,Peter McVee,Office Supplies,60.144,20.2986,Central
US-2015-126977,Peter Fuller,Furniture,4228.704,158.5764,East
CA-2014-120852,William Brown,Office Supplies,19.432,-49.5516,Central
CA-2016-129308,Chad Cunningham,Technology,59.994,-12.9987,East
CA-2016-145009,Randy Ferguson,Office Supplies,11.952,3.8844,Central
CA-2017-103443,Annie Thurman,Furniture,124.36,27.3592,East
CA-2017-104906,Jennifer Patt,Office Supplies,17.94,8.7906,East
US-2016-117541,Justin MacKendrick,Office Supplies,16.45,7.567,East
CA-2016-137743,Katherine Hughes,Office Supplies,1036.624,51.8312,Central
CA-2015-120782,Shirley Daniels,Office Supplies,186.732,41.496,Central
CA-2016-149762,Roger Demir,Office Supplies,21.92,5.9184,West
CA-2015-121188,Cassandra Brandow,Office Supplies,41.36,13.959,West
CA-2015-140221,Maribeth Schnelling,Office Supplies,180.98,-470.548,Central
US-2017-110646,Jamie Frazer,Office Supplies,14.76,4.9815,East
CA-2014-107398,Brendan Sweed,Office Supplies,20.856,-16.6848,East
CA-2015-104038,Lori Olson,Office Supplies,146.73,2.9346,South
CA-2017-103212,Michelle Huthwaite,Office Supplies,25.92,12.4416,South
CA-2015-110324,Matt Abelman,Office Supplies,19.44,9.3312,Central
CA-2016-129861,Denise Monton,Furniture,376.866,-213.5574,East
CA-2017-140536,Tom Ashbrook,Office Supplies,7.04,2.0416,East
US-2016-125402,Dan Lawera,Furniture,483.136,60.392,West
CA-2017-117646,Sung Chung,Office Supplies,6.672,2.085,West
CA-2014-115812,Brosina Hoffman,Technology,907.152,90.7152,West
CA-2015-115742,Darren Powers,Office Supplies,75.18,35.3346,Central
CA-2017-163979,Kristen Hastings,Office Supplies,725.84,210.4936,West
CA-2014-138527,Brad Norvell,Office Supplies,10.368,3.6288,South
CA-2016-149370,Dean Braden,Office Supplies,5.344,1.8704,East
CA-2016-134474,Anthony Johnson,Office Supplies,5.248,0.5904,South
CA-2016-142958,Rob Williams,Office Supplies,6.096,2.2098,West
CA-2015-161263,Theresa Swint,Office Supplies,55.47,-46.225,East
US-2014-151925,Kean Takahito,Furniture,145.568,0.0,West
CA-2014-126361,Valerie Dominguez,Office Supplies,158.9,7.945,West
US-2016-153129,Frank Preis,Office Supplies,33.9,15.594,West
CA-2017-143798,Anthony Witt,Office Supplies,10.368,3.6288,East
CA-2017-167381,Erica Hernandez,Office Supplies,27.72,13.3056,Central
CA-2015-124541,Thomas Thornton,Office Supplies,7.968,2.8884,Central
US-2014-112914,Michelle Tran,Office Supplies,3.264,1.1016,Central
CA-2016-100244,Greg Maxwell,Office Supplies,11.76,3.1752,West
CA-2016-145177,Paul Prost,Office Supplies,89.568,32.4684,East
CA-2014-156594,Michael Chen,Office Supplies,487.984,152.495,West
CA-2015-132626,Brian Thompson,Office Supplies,98.21,28.4809,East
CA-2016-163153,Dario Medina,Office Supplies,1.344,0.504,Central
US-2014-117163,Ed Jacobs,Furniture,333.0,-16.65,West
CA-2016-156573,Raymond Buch,Furniture,44.76,14.547,South
CA-2017-163692,Dean percer,Office Supplies,7.857,-6.0237,West
CA-2016-120355,Magdelene Morse,Furniture,631.782,140.396,East
CA-2016-151372,Joseph Holt,Office Supplies,96.08,46.1184,West
CA-2017-131254,Nathan Cano,Furniture,191.058,-46.3998,Central
CA-2015-125066,Keith Dawkins,Furniture,6.16,1.9712,South
CA-2015-155586,Xylona Preis,Office Supplies,15.52,7.4496,West
CA-2016-133935,Jane Waco,Office Supplies,368.91,180.7659,West
CA-2016-148208,Bradley Talbott,Technology,55.176,15.8631,East
US-2017-142188,Jennifer Ferguson,Office Supplies,19.44,9.3312,West
CA-2017-162712,Neil Knudson,Office Supplies,74.352,23.235,Central
CA-2015-156328,Raymond Messe,Technology,177.48,19.9665,South
CA-2016-101161,Bart Watters,Office Supplies,37.94,18.2112,East
CA-2014-164182,Shui Tom,Furniture,31.984,1.1994,East
CA-2017-131653,Rob Dowd,Office Supplies,5.22,2.4012,East
CA-2016-108196,Cindy Stewart,Technology,4499.985,-6599.978,East
CA-2015-102260,Sanjit Jacobs,Office Supplies,2.816,0.3168,South
CA-2014-158470,Allen Goldenen,Office Supplies,58.05,26.703,South
CA-2017-104136,Sandra Flanagan,Office Supplies,40.99,20.0851,East
US-2017-132031,Parhena Norris,Furniture,77.952,-11.6928,South
CA-2016-151148,Philisse Overcash,Technology,146.952,9.1845,West
CA-2014-162992,Bart Pistole,Office Supplies,22.55,8.7945,West
CA-2015-132941,Muhammed MacIntyre,Office Supplies,22.368,1.6776,Central
CA-2016-118178,Corey Catlett,Office Supplies,31.086,-20.724,South
CA-2014-125997,Mitch Webber,Office Supplies,75.18,35.3346,East
US-2014-164644,John Lucas,Office Supplies,26.632,1.3316,Central
CA-2017-113705,Lena Cacioppo,Office Supplies,8.26,3.7996,South
CA-2014-127166,Katherine Hughes,Office Supplies,56.064,21.024,Central
CA-2014-143371,Maribeth Dona,Office Supplies,998.82,29.9646,West
US-2017-100930,Christopher Schild,Technology,617.976,-7.7247,South
CA-2016-127369,Dave Brooks,Office Supplies,714.3,207.147,East
CA-2014-148488,Sally Matthias,Office Supplies,106.344,37.2204,East
US-2017-103247,Phillina Ober,Technology,160.93,3.2186,East
CA-2014-163419,Tracy Zic,Office Supplies,3.392,0.8056,West
CA-2016-109820,Allen Goldenen,Office Supplies,2.628,-1.9272,East
CA-2015-110016,Bill Tyler,Furniture,1106.91,121.7601,Central
CA-2014-153976,Beth Paige,Furniture,258.279,-70.1043,Central
CA-2014-101602,Mick Crebagga,Furniture,763.28,-21.808,Central
CA-2014-104773,Thomas Boland,Office Supplies,60.416,6.0416,Central
CA-2016-140543,Corey-Lock,Office Supplies,191.88,19.188,South
CA-2016-128923,George Bell,Office Supplies,9.328,0.8162,Central
CA-2016-141019,Logan Haushalter,Furniture,79.384,29.769,East
CA-2017-127026,Mick Hernandez,Technology,619.95,111.591,Central
CA-2014-145317,Sean Miller,Office Supplies,8.016,1.002,South
CA-2017-165757,Paul Lucas,Office Supplies,31.155,-23.8855,East
CA-2017-167668,Toby Carlisle,Office Supplies,59.2,29.6,East
CA-2014-157721,Justin MacKendrick,Office Supplies,19.9,8.955,East
CA-2014-131527,Toby Braunhardt,Technology,95.968,9.5968,South
CA-2017-165204,Michael Nguyen,Office Supplies,8.904,3.339,South
CA-2017-123001,Anthony Witt,Technology,201.584,12.599,West
CA-2017-117394,Michael Moore,Technology,19.04,-1.428,East
CA-2015-150875,Heather Kirkland,Furniture,696.42,160.1766,West
CA-2015-105690,Carol Adams,Technology,439.992,164.997,Central
CA-2017-107748,Alex Grayson,Office Supplies,12.96,6.2208,West
CA-2017-105851,Sanjit Engle,Office Supplies,1332.496,-299.8116,West
CA-2015-102876,Lisa Ryan,Office Supplies,4.923,-3.9384,East
CA-2017-134152,Roy Phan,Technology,98.16,9.816,West
CA-2017-155929,Arianne Irving,Office Supplies,6.368,2.388,West
US-2015-138093,Kalyca Meade,Office Supplies,26.4,12.672,East
US-2017-147886,Dave Hallsten,Office Supplies,26.72,12.8256,West
CA-2017-145772,Saphhira Shifley,Technology,44.75,8.5025,West
CA-2017-143112,Todd Sumrall,Furniture,221.382,2.4598,East
US-2015-156496,William Brown,Technology,139.944,-31.4874,West
CA-2017-165715,Barry Gonzalez,Office Supplies,32.776,2.4582,South
CA-2017-149076,Sean O'Donnell,Office Supplies,154.9,69.705,West
CA-2014-138709,Maxwell Schwartz,Office Supplies,15.6,7.644,South
US-2015-156797,Philisse Overcash,Office Supplies,11.96,3.1096,East
US-2016-114013,Stewart Carmichael,Office Supplies,126.08,-28.368,East
CA-2016-101791,Brian Stugart,Furniture,25.176,-33.3582,Central
CA-2016-138478,Dennis Pardue,Office Supplies,113.22,29.4372,West
CA-2015-142993,Kelly Andreada,Office Supplies,81.96,0.0,West
CA-2016-113117,Jeremy Pistek,Office Supplies,32.4,15.552,West
CA-2017-102736,Liz Preis,Office Supplies,71.96,7.196,South
CA-2017-110625,Julia Barnett,Furniture,27.46,9.8856,East
US-2016-155173,Julia Barnett,Office Supplies,2.043,-1.4982,East
CA-2016-112578,Frank Olsen,Office Supplies,14.03,4.0687,West
CA-2017-166898,Ken Heidel,Office Supplies,19.44,9.3312,West
CA-2017-140515,George Zrebassa,Office Supplies,381.36,106.7808,West
CA-2015-163055,David Smith,Office Supplies,21.98,0.2198,Central
US-2015-159982,Dan Reichenbach,Office Supplies,53.92,4.044,Central
CA-2016-112697,Alan Haines,Office Supplies,961.48,-204.3145,South
CA-2016-166674,Raymond Buch,Office Supplies,30.48,7.9248,East
CA-2017-127432,Alan Dominguez,Technology,2999.95,1379.977,West
CA-2016-113243,Olvera Toch,Office Supplies,32.4,15.552,West
CA-2014-162775,Chris Selesnick,Office Supplies,11.36,5.3392,South
CA-2015-144267,Nick Zandusky,Office Supplies,23.92,11.7208,West
CA-2016-105256,Joe Kamberova,Technology,1363.96,85.2475,South
CA-2015-142755,Christine Sundaresam,Office Supplies,15.28,7.4872,South
CA-2015-145401,Jeremy Pistek,Office Supplies,14.304,5.0064,Central
US-2016-131149,Logan Haushalter,Office Supplies,338.04,-33.804,Central
CA-2016-111115,Larry Blacks,Office Supplies,21.48,10.74,West
CA-2016-144792,Ken Dana,Furniture,111.888,22.3776,West
US-2016-114174,Anne Pryor,Office Supplies,14.76,6.9372,East
CA-2017-127180,Tom Ashbrook,Technology,52.99,0.5299,East
CA-2014-110030,Luke Foster,Furniture,23.976,-14.3856,Central
CA-2017-164168,Lindsay Shagiari,Furniture,22.848,-17.7072,Central
US-2016-127971,David Wiener,Technology,122.92,46.095,Central
CA-2017-161956,Dan Reichenbach,Office Supplies,354.9,17.745,West
US-2015-111927,Lycoris Saunders,Furniture,76.14,26.649,East
CA-2017-112900,Ken Lonsdale,Office Supplies,478.24,219.9904,Central
CA-2015-163090,Greg Hansen,Office Supplies,40.92,3.069,Central
CA-2016-120005,Theresa Swint,Furniture,35.28,11.9952,West
CA-2015-151589,Richard Eichhorn,Office Supplies,195.64,91.9508,Central
CA-2014-160262,Thomas Seio,Office Supplies,18.06,4.6956,West
CA-2017-106355,Alyssa Tate,Office Supplies,11.12,2.8912,East
US-2017-147886,Dave Hallsten,Office Supplies,795.48,7.9548,West
CA-2014-163447,Thomas Brumley,Furniture,767.214,161.9674,East
CA-2015-142433,Erica Smith,Office Supplies,117.456,44.046,Central
CA-2015-156510,Erica Hackney,Office Supplies,6.7,2.211,East
CA-2017-102974,Dave Poirier,Technology,149.95,31.4895,West
CA-2016-101980,Resi P�lking,Office Supplies,146.688,55.008,East
CA-2016-108224,Tiffany House,Technology,185.528,48.7011,West
CA-2014-158281,Andy Gerbode,Technology,559.71,-121.2705,Central
CA-2017-104864,Jim Sink,Office Supplies,81.36,-19.323,South
CA-2017-104864,Jim Sink,Office Supplies,20.232,-16.1856,South
CA-2017-143658,Sharelle Roach,Office Supplies,109.9,32.97,East
CA-2016-163972,Michael Granlund,Furniture,120.666,21.294,West
CA-2017-150266,Rose O'Brian,Technology,299.96,37.495,Central
CA-2017-147550,Katrina Edelman,Furniture,11.352,2.6961,East
US-2016-125402,Dan Lawera,Office Supplies,4.98,2.2908,West
CA-2017-113278,Hallie Redmond,Office Supplies,67.4,17.524,Central
CA-2014-139892,Becky Martin,Office Supplies,177.98,-453.849,Central
CA-2016-126613,Allen Armold,Office Supplies,16.768,1.4672,West
US-2015-126214,John Stevenson,Furniture,1618.37,356.0414,West
CA-2015-115847,Tracy Collins,Furniture,61.96,4.3372,South
CA-2017-106852,Shui Tom,Office Supplies,31.104,10.8864,East
CA-2016-123722,Nicole Hansen,Office Supplies,15.936,5.1792,Central
CA-2016-112389,Jim Mitchum,Office Supplies,11.67,3.0342,East
CA-2017-157987,Ann Chong,Furniture,1282.41,213.735,East
US-2017-158946,Jane Waco,Office Supplies,38.864,7.7728,East
CA-2017-103380,Barry Franz,Technology,659.976,49.4982,West
CA-2016-164091,Laura Armstrong,Furniture,109.48,33.9388,East
CA-2017-169285,Robert Waldorf,Office Supplies,5.78,2.8322,Central
CA-2017-140949,Denny Blanton,Office Supplies,59.1,22.458,East
CA-2017-164329,Michael Moore,Office Supplies,129.3,6.465,West
CA-2015-164441,Amy Cox,Office Supplies,17.94,8.073,East
CA-2014-119375,Yoseph Carroll,Furniture,124.41,14.9292,East
CA-2014-136399,Chad Cunningham,Technology,395.0,39.5,West
CA-2014-158372,Ruben Dartt,Furniture,39.88,11.1664,West
CA-2017-116358,Kalyca Meade,Office Supplies,18.24,9.12,Central
CA-2014-165309,Karen Daniels,Office Supplies,262.336,95.0968,Central
CA-2016-145982,Ted Butterfield,Office Supplies,122.97,60.2553,East
CA-2014-115161,Liz Carlisle,Furniture,290.666,3.4196,West
CA-2016-131289,Stefania Perrino,Furniture,1421.664,-195.4788,West
CA-2014-124688,Corey Catlett,Furniture,29.12,12.5216,South
CA-2017-168193,Roland Murray,Office Supplies,26.38,12.1348,East
CA-2016-116799,Jason Gross,Office Supplies,42.784,15.5092,Central
CA-2015-140984,Craig Carroll,Technology,879.984,329.994,East
US-2017-136189,Debra Catini,Furniture,82.38,25.5378,South
US-2017-103226,David Wiener,Office Supplies,27.18,12.231,West
CA-2016-121993,Joy Bell-,Office Supplies,23.616,7.9704,East
CA-2016-144540,Gary Hansen,Office Supplies,62.79,-166.3935,Central
CA-2016-108350,Scot Coram,Office Supplies,105.52,48.5392,East
CA-2015-156146,Andrew Gjertsen,Technology,105.584,9.2386,West
US-2017-141943,Darren Koutras,Office Supplies,23.16,11.58,West
CA-2014-103331,Karl Braun,Office Supplies,17.34,8.4966,East
US-2014-123183,Georgia Rosenberg,Office Supplies,9.96,4.5816,East
US-2015-138093,Kalyca Meade,Technology,134.99,36.4473,East
US-2015-160857,Natalie Webber,Office Supplies,19.44,9.3312,East
CA-2014-141726,Charles Crestani,Office Supplies,8.704,3.1552,West
CA-2016-124590,Susan Pistek,Office Supplies,110.096,33.0288,East
US-2016-113677,Corinna Mitchell,Office Supplies,14.94,6.8724,East
CA-2017-144750,Dionis Lloyd,Office Supplies,83.88,29.358,West
CA-2017-123085,Ed Jacobs,Furniture,170.352,-17.0352,West
CA-2016-162943,Darren Budd,Furniture,253.764,31.0156,East
US-2016-147711,Herbert Flentye,Furniture,344.94,31.0446,East
US-2015-153374,Jill Fjeld,Technology,479.952,89.991,Central
CA-2016-166282,Pete Kriz,Office Supplies,123.088,40.0036,South
CA-2016-164399,Dianna Wilson,Furniture,674.352,-8.4294,West
CA-2017-168389,Darrin Van Huff,Technology,73.568,-16.5528,South
US-2017-158526,Katherine Hughes,Office Supplies,34.58,10.0282,South
CA-2016-114601,Andrew Allen,Technology,479.97,163.1898,Central
CA-2016-108196,Cindy Stewart,Office Supplies,456.588,-304.392,East
CA-2017-134194,Guy Armstrong,Office Supplies,39.582,-59.373,Central
CA-2014-143210,Anna Andreadi,Furniture,45.84,15.5856,East
CA-2017-151750,Janet Martin,Office Supplies,15.224,-38.8212,Central
CA-2015-169677,Karen Seio,Office Supplies,9.82,4.8118,South
CA-2016-106397,Max Jones,Office Supplies,45.98,12.8744,West
US-2017-100398,Denny Ordway,Office Supplies,102.72,37.236,West
CA-2017-122308,Mark Van Huff,Furniture,271.764,60.392,East
CA-2014-148383,Resi P�lking,Office Supplies,946.764,-694.2936,West
CA-2015-124499,Fred McMath,Furniture,389.97,35.0973,Central
CA-2015-143147,Pamela Stobb,Technology,399.54,-79.908,Central
CA-2017-152975,Roger Barcio,Furniture,589.41,-6.549,East
US-2014-164406,Brian Dahlen,Office Supplies,92.94,41.823,West
US-2017-107272,Troy Staebel,Office Supplies,2.388,-1.8308,West
CA-2016-145583,Lena Creighton,Office Supplies,20.04,9.6192,West
US-2016-150147,John Lucas,Office Supplies,20.724,-13.816,East
CA-2016-108987,Anna Gayman,Office Supplies,131.136,-32.784,Central
CA-2015-146563,Cassandra Brandow,Furniture,918.785,-118.1295,Central
CA-2017-131954,Darrin Sayre,Office Supplies,27.936,9.4284,West
CA-2014-149020,Anthony Jacobs,Office Supplies,2.89,1.3583,South
CA-2016-130477,Logan Currie,Office Supplies,64.96,2.5984,West
US-2014-141215,Kelly Lampkin,Furniture,99.918,-18.5562,Central
CA-2015-111164,Sanjit Engle,Office Supplies,406.6,113.848,East
CA-2016-105760,Karen Carlisle,Office Supplies,17.12,8.0464,West
CA-2016-144344,Patrick Gardner,Furniture,47.952,13.7862,South
CA-2016-128727,Meg O'Connel,Technology,22.0,5.5,East
CA-2017-144638,Mick Hernandez,Technology,35.91,-8.379,East
US-2016-154361,Henia Zydlo,Furniture,21.88,6.2905,East
CA-2017-124401,Ruben Dartt,Technology,279.944,80.4839,West
CA-2016-106383,Bobby Trafton,Furniture,72.294,-98.8018,West
US-2017-120418,Becky Castell,Office Supplies,68.448,7.7004,West
CA-2015-141040,Tim Brockman,Office Supplies,23.92,10.764,East
US-2017-110604,Jason Fortune-,Furniture,39.96,17.1828,West
CA-2017-155873,Alejandro Ballentine,Office Supplies,19.44,9.3312,West
CA-2016-159730,Sanjit Jacobs,Furniture,113.888,9.9652,West
CA-2017-140326,Helen Wasserman,Office Supplies,17.76,5.55,Central
CA-2016-145177,Paul Prost,Furniture,148.288,29.6576,East
CA-2016-145177,Paul Prost,Office Supplies,4.624,1.6762,East
CA-2015-132626,Brian Thompson,Furniture,181.96,20.0156,East
CA-2017-100223,Linda Southworth,Office Supplies,11.394,-17.6607,Central
CA-2014-103100,Adrian Barton,Office Supplies,1103.97,496.7865,Central
US-2017-149510,Matt Collins,Office Supplies,24.448,8.8624,South
CA-2016-144540,Gary Hansen,Office Supplies,28.44,4.266,Central
CA-2017-161333,John Lee,Office Supplies,46.8,16.38,West
CA-2017-160325,Bart Pistole,Technology,391.98,109.7544,East
CA-2015-101154,Charlotte Melton,Office Supplies,443.92,8.8784,West
CA-2016-108875,Craig Leslie,Office Supplies,511.056,-95.823,West
US-2015-138093,Kalyca Meade,Furniture,542.94,141.1644,East
CA-2014-123225,Michael Nguyen,Technology,575.968,43.1976,Central
CA-2015-153878,Trudy Schmidt,Office Supplies,272.4,76.272,Central
CA-2016-118332,Pete Kriz,Furniture,563.92,7.049,West
US-2015-109015,Brendan Sweed,Office Supplies,8.39,2.0975,East
CA-2014-137092,Lindsay Shagiari,Office Supplies,3.808,1.2376,Central
CA-2014-137092,Lindsay Shagiari,Office Supplies,24.424,7.9378,Central
CA-2017-144498,Mick Brown,Technology,627.168,70.5564,South
CA-2014-154837,Robert Barroso,Office Supplies,49.568,17.3488,West
CA-2016-165330,William Brown,Office Supplies,209.6,68.12,West
US-2014-147774,Muhammed MacIntyre,Office Supplies,67.194,-51.5154,South
CA-2015-145835,Ben Ferrer,Office Supplies,16.0,5.6,Central
CA-2017-151799,Ben Ferrer,Office Supplies,25.71,6.6846,East
CA-2016-114601,Andrew Allen,Office Supplies,8.64,2.5056,Central
US-2014-120313,Nancy Lomonaco,Technology,73.584,8.2782,West
CA-2017-107265,Max Ludwig,Office Supplies,106.32,49.9704,Central
CA-2014-109890,Patrick Gardner,Technology,35.98,10.0744,Central
CA-2017-149720,Erin Mull,Furniture,30.336,-17.4432,Central
CA-2017-116988,Pauline Webber,Technology,1287.45,244.6155,West
CA-2017-150910,Jack Lebron,Office Supplies,23.128,2.891,South
CA-2016-140571,Sanjit Jacobs,Office Supplies,45.68,21.0128,South
CA-2017-102218,Luke Weiss,Office Supplies,11.696,3.9474,West
CA-2015-127824,John Castell,Office Supplies,17.94,8.7906,West
CA-2017-147032,Laurel Beltran,Office Supplies,849.95,390.977,East
CA-2016-105781,Jill Fjeld,Furniture,326.646,39.9234,East
CA-2016-158358,Eleni McCrary,Technology,159.98,57.5928,East
CA-2015-162201,Andrew Gjertsen,Office Supplies,18.264,-13.3936,South
CA-2017-153871,Richard Bierner,Office Supplies,735.98,331.191,East
CA-2016-111682,Ted Butterfield,Office Supplies,208.56,52.14,East
US-2017-168116,Grant Thornton,Office Supplies,167.44,14.651,South
US-2014-117135,Naresj Patel,Technology,284.82,74.0532,South
CA-2017-136539,Greg Hansen,Office Supplies,27.168,2.7168,Central
CA-2015-120439,Alan Dominguez,Furniture,51.072,5.1072,East
CA-2014-122567,Michael Nguyen,Office Supplies,7.96,-13.93,Central
CA-2017-108294,Lindsay Shagiari,Office Supplies,34.5,15.525,Central
US-2016-115819,Jas O'Carroll,Technology,39.96,12.987,West
CA-2016-157266,Toby Braunhardt,Furniture,41.37,17.3754,East
CA-2017-152807,Mick Crebagga,Office Supplies,20.736,7.2576,East
CA-2015-131422,George Bell,Furniture,207.0,25.875,South
CA-2017-104647,Clytie Kelty,Office Supplies,37.44,16.848,West
CA-2016-154018,Helen Andreada,Office Supplies,8.288,3.0044,Central
CA-2014-125556,Maris LaWare,Technology,832.93,233.2204,East
CA-2015-154746,Patrick Jones,Office Supplies,33.96,16.98,South
CA-2016-136812,Arthur Wiediger,Office Supplies,1117.92,55.896,Central
CA-2015-110632,Harold Ryan,Technology,15.02,2.7036,East
CA-2016-165848,Edward Nazzal,Technology,1349.85,364.4595,East
CA-2017-127180,Tom Ashbrook,Office Supplies,63.9,28.755,East
CA-2015-135685,Mike Pelletier,Furniture,185.58,76.0878,Central
CA-2016-153577,Katharine Harms,Office Supplies,37.464,12.1758,Central
CA-2014-100328,Jasper Cacioppo,Office Supplies,3.928,1.3257,East
CA-2014-136399,Chad Cunningham,Furniture,241.568,18.1176,West
CA-2014-104738,Stefania Perrino,Technology,47.984,14.3952,Central
CA-2016-162747,Aaron Hawkins,Furniture,86.45,38.038,South
CA-2014-134551,Tony Sayre,Office Supplies,43.512,3.8073,South
CA-2017-168739,Henia Zydlo,Furniture,65.424,-52.3392,Central
CA-2014-129364,Tim Brockman,Office Supplies,27.888,9.0636,West
CA-2015-113628,Anna H�berlin,Office Supplies,5.238,-4.0158,South
US-2017-142573,Maris LaWare,Furniture,801.6,-448.896,West
CA-2014-166954,Beth Thompson,Office Supplies,270.72,78.5088,West
US-2017-107636,Neoma Murray,Office Supplies,5.76,2.8224,East
CA-2016-140018,Chloris Kastensmidt,Furniture,77.952,15.5904,East
CA-2016-109722,Theone Pippenger,Technology,699.98,195.9944,South
CA-2015-102015,Tamara Manning,Office Supplies,28.9,14.161,East
CA-2016-123932,Yoseph Carroll,Office Supplies,41.92,15.196,Central
CA-2016-146157,Roger Demir,Office Supplies,21.568,1.6176,Central
CA-2016-151561,Patrick Gardner,Furniture,191.82,61.3824,East
US-2016-132577,Jeremy Ellison,Office Supplies,23.616,2.6568,Central
CA-2017-154074,Bart Watters,Furniture,569.568,7.1196,West
CA-2016-106950,Joe Elijah,Office Supplies,22.911,-17.5651,South
CA-2017-169439,Logan Currie,Furniture,66.112,-9.0904,East
CA-2017-140802,Katherine Nockton,Office Supplies,20.736,7.2576,Central
CA-2015-139374,Alex Russell,Furniture,179.886,-2.5698,Central
CA-2016-148684,Trudy Schmidt,Technology,399.98,171.9914,South
CA-2017-161172,Susan Pistek,Office Supplies,5.193,-3.462,East
CA-2016-102092,Paul MacIntyre,Furniture,1056.86,158.529,South
CA-2016-132829,Laura Armstrong,Technology,131.88,14.8365,Central
CA-2016-149916,Emily Ducich,Office Supplies,55.36,19.376,West
CA-2017-156776,Jeremy Lonsdale,Office Supplies,24.56,11.5432,West
CA-2017-107853,Carlos Daly,Office Supplies,12.96,6.2208,West
CA-2014-127166,Katherine Hughes,Office Supplies,18.24,-31.008,Central
CA-2017-169999,Jim Sink,Office Supplies,11.568,3.7596,East
CA-2016-100587,Sara Luxemburg,Office Supplies,6.48,3.1104,East
CA-2017-146780,Cynthia Voltz,Furniture,41.96,10.9096,East
CA-2016-146941,Delfina Latchford,Office Supplies,361.92,162.864,East
CA-2017-117457,Keith Herrera,Technology,1199.976,434.9913,West
US-2014-150574,Mike Kennedy,Office Supplies,4.812,-3.6892,South
CA-2016-115756,Pete Kriz,Furniture,242.94,29.1528,Central
CA-2014-154627,Sue Ann Reed,Technology,2735.952,341.994,Central
US-2016-150861,Emily Grady,Furniture,542.646,102.4998,East
CA-2017-114216,Ralph Kennedy,Office Supplies,12.192,4.1148,East
CA-2015-113971,Claudia Bergmann,Furniture,8.352,1.2528,East
US-2015-160150,Thais Sissman,Office Supplies,2.025,-1.35,West
CA-2016-109176,Julia West,Office Supplies,79.36,9.92,East
CA-2016-126809,Edward Becker,Office Supplies,35.352,12.8151,West
CA-2016-122728,Eric Barreto,Office Supplies,17.94,8.7906,West
CA-2017-166317,Jim Epp,Technology,98.16,9.816,Central
CA-2016-168956,Erin Ashbrook,Furniture,62.958,-2.6982,Central
CA-2015-127509,Adam Shillingsburg,Office Supplies,26.22,12.3234,Central
CA-2016-128818,Caroline Jumper,Office Supplies,85.232,30.8966,East
CA-2016-131065,Allen Armold,Technology,499.98,114.9954,South
CA-2017-105480,Dean Katz,Office Supplies,6.984,2.3571,East
CA-2016-149111,Ben Ferrer,Furniture,18.624,6.2856,South
CA-2014-100006,Dennis Kane,Technology,377.97,109.6113,East
US-2016-147991,Zuschuss Donatelli,Furniture,16.72,3.344,South
US-2017-146416,Justin Ellison,Office Supplies,20.928,7.5864,West
US-2017-156356,Natalie DeCherney,Office Supplies,32.544,-7.7292,Central
CA-2014-158771,Sean Braxton,Office Supplies,45.36,21.7728,South
CA-2017-155292,Ross DeVincentis,Furniture,33.94,9.1638,South
CA-2017-152737,Tony Sayre,Office Supplies,21.792,7.6272,West
CA-2015-102582,Natalie Webber,Furniture,801.96,200.49,South
CA-2017-117863,Toby Swindell,Office Supplies,3.048,1.0287,East
CA-2015-101091,Scot Wooten,Technology,47.984,0.5998,East
CA-2015-150875,Heather Kirkland,Technology,304.776,22.8582,West
