order_id,customer_name,category,sales,profit,region
US-2015-150630,Tracy Blumstein,Office Supplies,86.304,9.7092,East
CA-2015-149734,Julie Creighton,Office Supplies,200.984,62.8075,South
CA-2017-132976,Andrew Gjertsen,Office Supplies,11.648,4.0768,East
CA-2016-142902,Ben Peterman,Furniture,15.232,1.7136,West
CA-2014-164973,Nathan Mautz,Technology,360.0,129.6,East
US-2016-150147,John Lucas,Office Supplies,4.896,-3.4272,East
CA-2014-122336,Jonathan Doherty,Technology,71.928,8.3916,East
CA-2014-115973,Nathan Gelder,Office Supplies,2.624,0.4264,East
CA-2014-112326,Phillina Ober,Office Supplies,272.736,-64.7748,Central
CA-2014-156433,Erica Smith,Office Supplies,21.72,10.6428,West
CA-2017-102414,Joseph Airdo,Technology,29.592,2.5893,West
CA-2017-135279,Bryan Spruell,Office Supplies,9.82,4.8118,East
CA-2016-107216,Paul Van Hugh,Office Supplies,7.04,2.0416,West
CA-2015-111395,Victoria Brennan,Office Supplies,27.056,2.3674,Central
CA-2014-131905,Neil Ducich,Office Supplies,15.0,7.2,South
CA-2015-142944,John Lucas,Technology,1119.984,377.9946,West
CA-2014-111500,Don Jones,Technology,339.96,122.3856,South
CA-2017-111808,Andrew Roberts,Office Supplies,10.8,5.184,Central
US-2015-123960,Brian Dahlen,Office Supplies,32.4,15.552,South
CA-2014-165309,Karen Daniels,Technology,241.176,15.0735,Central
US-2017-109253,Patrick Ryan,Office Supplies,51.75,24.84,West
CA-2015-130659,Maribeth Schnelling,Office Supplies,17.94,8.7906,East
CA-2017-148068,Muhammed MacIntyre,Office Supplies,19.44,9.3312,East
CA-2016-108735,Jessica Myrick,Furniture,257.499,24.2352,West
CA-2017-112536,Susan Gilcrest,Office Supplies,1.996,-3.2934,Central
CA-2015-126557,Rob Lucas,Office Supplies,6.912,0.6912,Central
CA-2017-132647,Gary Hansen,Office Supplies,11.76,5.7624,East
CA-2017-103499,Erica Smith,Furniture,209.568,-23.5764,South
CA-2014-164469,Grace Kelly,Office Supplies,9.328,0.8162,West
CA-2014-160262,Thomas Seio,Office Supplies,79.14,36.4044,West
CA-2014-127558,Shahid Shariari,Office Supplies,20.46,5.3196,West
CA-2015-123330,Emily Phan,Technology,107.976,37.7916,South
CA-2017-117422,Frank Carlisle,Office Supplies,6.216,-4.9728,East
CA-2017-140186,Patrick Gardner,Office Supplies,97.84,25.4384,West
CA-2016-136301,Edward Hooks,Office Supplies,4912.59,196.5036,West
CA-2015-112305,Katrina Bavinger,Furniture,22.14,6.4206,West
CA-2014-167927,Xylona Preis,Furniture,272.94,30.0234,Central
CA-2016-115483,John Stevenson,Office Supplies,219.84,79.692,Central
CA-2017-102974,Dave Poirier,Office Supplies,16.74,4.8546,West
CA-2016-137337,Giulietta Baptist,Furniture,113.6,44.304,East
CA-2014-161249,Roger Demir,Office Supplies,4.464,-0.9486,West
CA-2016-103709,Liz Preis,Office Supplies,34.24,15.408,West
CA-2017-140802,Katherine Nockton,Technology,47.976,8.3958,Central
CA-2017-112844,Stefania Perrino,Technology,43.6,12.208,East
US-2016-117793,Matt Abelman,Office Supplies,25.2,11.592,Central
CA-2016-113600,Shahid Hopkins,Office Supplies,2.214,-1.476,East
US-2017-105935,Bradley Drucker,Furniture,62.72,24.4608,South
CA-2015-122168,Henry Goldwyn,Office Supplies,35.76,10.0128,South
US-2015-131842,Rick Reed,Furniture,97.424,10.9602,South
CA-2017-119284,Thomas Seio,Office Supplies,142.776,17.847,South
CA-2017-162075,Thomas Thornton,Technology,537.544,47.0351,Central
CA-2015-123092,Jack Garza,Office Supplies,95.97,-73.577,South
CA-2017-133718,Tracy Blumstein,Office Supplies,15.192,5.5071,West
CA-2016-125724,Suzanne McNair,Furniture,68.432,8.554,West
CA-2016-145625,Kelly Collister,Office Supplies,7.61,3.5767,West
CA-2016-116736,Chuck Clark,Technology,29.99,13.1956,East
CA-2017-150959,Tamara Dahlen,Office Supplies,10.44,3.393,Central
CA-2015-148250,Rachel Payne,Office Supplies,134.48,34.9648,West
US-2016-143819,Karen Daniels,Furniture,836.592,-264.9208,East
US-2014-118486,Shirley Daniels,Technology,116.784,21.897,East
CA-2016-133711,Mark Cousins,Office Supplies,91.68,45.84,South
CA-2017-151911,Dionis Lloyd,Office Supplies,62.96,28.332,East
CA-2015-153388,Pauline Chand,Furniture,1004.976,-175.8708,West
CA-2016-169943,Bradley Nguyen,Office Supplies,47.744,14.92,East
CA-2015-149678,Anthony Witt,Office Supplies,12.88,0.3864,West
US-2014-140116,Kean Thornton,Office Supplies,636.408,-15.9102,West
CA-2017-137470,Tom Prescott,Office Supplies,12.96,6.3504,West
CA-2016-124352,Cynthia Delaney,Office Supplies,121.6,55.936,Central
CA-2014-108707,Daniel Byrd,Office Supplies,10.368,3.6288,South
CA-2015-169740,Liz MacKendrick,Technology,29.99,2.999,South
CA-2017-137085,Carol Triggs,Office Supplies,312.552,101.5794,West
CA-2017-169810,Raymond Buch,Office Supplies,20.23,9.5081,Central
CA-2015-158456,Kean Takahito,Office Supplies,45.92,21.5824,West
CA-2017-143665,Philisse Overcash,Office Supplies,39.28,19.2472,West
CA-2017-169978,Hunter Glantz,Office Supplies,14.376,4.8519,East
CA-2017-154109,Maris LaWare,Office Supplies,47.952,16.1838,East
CA-2015-111325,Bill Tyler,Office Supplies,16.032,2.2044,East
CA-2015-113901,Nicole Hansen,Technology,149.95,44.985,Central
US-2014-130358,Denise Leinenbach,Office Supplies,20.016,1.7514,South
US-2016-148334,Dorothy Dickinson,Office Supplies,4.312,-6.8992,Central
CA-2014-168823,Matt Abelman,Office Supplies,11.352,4.1151,East
CA-2014-162278,Angele Hood,Furniture,63.92,3.196,West
CA-2016-163398,Christy Brittain,Office Supplies,27.384,2.7384,Central
CA-2017-140298,Julie Kriz,Furniture,7.996,-6.9965,Central
CA-2014-107818,Marc Crier,Office Supplies,485.88,19.4352,West
CA-2017-143567,Thomas Boland,Technology,2249.91,517.4793,South
US-2014-123519,Sung Shariari,Office Supplies,2.624,0.2952,East
CA-2015-124107,Brian Moss,Technology,619.95,111.591,Central
CA-2016-113733,Lena Hernandez,Technology,249.584,31.198,South
CA-2016-148208,Bradley Talbott,Technology,110.376,-20.2356,East
CA-2017-112004,Adam Hart,Office Supplies,190.896,-42.9516,East
CA-2015-119480,Craig Carroll,Office Supplies,51.55,24.2285,South
CA-2015-145835,Ben Ferrer,Technology,222.384,16.6788,Central
CA-2015-150770,Lena Cacioppo,Technology,339.96,122.3856,West
CA-2016-124583,Laurel Beltran,Office Supplies,12.78,5.751,West
CA-2017-159506,Justin Ritter,Office Supplies,158.28,72.8088,Central
CA-2015-149636,Stefania Perrino,Office Supplies,29.6,9.25,West
CA-2016-133613,Christine Phan,Technology,566.97,153.0819,East
CA-2014-103429,Laurel Workman,Office Supplies,235.95,77.8635,East
CA-2017-120404,Katharine Harms,Furniture,50.97,9.1746,East
US-2015-165743,Michelle Moray,Office Supplies,4.896,-3.4272,West
CA-2016-146150,Fred McMath,Office Supplies,264.18,68.6868,South
CA-2016-127194,Bart Watters,Office Supplies,62.82,29.5254,East
CA-2015-136147,Fred McMath,Office Supplies,121.104,-100.92,South
US-2017-148551,David Bremer,Office Supplies,760.98,-1141.47,Central
CA-2016-134180,Julie Prescott,Technology,72.0,14.4,East
CA-2017-156622,Jennifer Patt,Furniture,127.785,-31.0335,Central
CA-2015-163181,Adrian Barton,Office Supplies,23.64,5.319,Central
CA-2015-141810,Barry Blumstein,Office Supplies,29.372,-46.9952,Central
CA-2016-105459,Nora Preis,Office Supplies,1591.02,286.3836,East
CA-2015-138625,Emily Grady,Office Supplies,197.72,55.3616,South
CA-2016-123533,Sample Company A,Office Supplies,42.384,4.2384,South
CA-2017-107727,Matt Abelman,Office Supplies,29.472,9.9468,Central
CA-2016-158568,Rick Bensley,Office Supplies,1.788,-3.0396,Central
CA-2017-144904,Katrina Willman,Furniture,47.12,20.7328,East
CA-2016-137239,Craig Reiter,Office Supplies,3.318,-2.6544,East
CA-2017-129462,Joel Eaton,Technology,191.98,51.8346,South
CA-2015-124450,Greg Tran,Technology,1379.92,648.5624,East
US-2015-153500,Deirdre Greer,Furniture,282.888,56.5776,East
CA-2016-119186,Maurice Satty,Office Supplies,10.368,3.6288,Central
CA-2014-120474,Resi P�lking,Furniture,2807.84,673.8816,Central
US-2017-116659,Nat Gilpin,Technology,370.782,-92.6955,East
CA-2014-157623,Dean Katz,Office Supplies,3.38,1.2506,West
CA-2017-124597,Ann Steele,Office Supplies,4.608,1.6704,South
CA-2015-130995,Quincy Jones,Technology,4.95,1.3365,East
CA-2014-145317,Sean Miller,Technology,821.3,-16.426,South
US-2015-142020,Tracy Collins,Furniture,35.28,11.9952,East
US-2017-129777,Frank Merwin,Office Supplies,24.56,11.5432,East
CA-2017-141873,Harry Greene,Office Supplies,18.24,6.156,East
US-2016-107440,Bill Shonely,Furniture,9.96,3.2868,East
CA-2016-121601,Mary O'Rourke,Office Supplies,59.752,19.4194,Central
US-2014-147704,Steven Roelle,Office Supplies,29.12,14.2688,Central
US-2014-106334,Jeremy Farry,Furniture,230.28,23.028,West
CA-2017-117436,Liz Willingham,Office Supplies,10.36,5.0764,East
CA-2016-163167,Randy Ferguson,Office Supplies,1263.3,315.825,South
CA-2014-102085,Joy Daniels,Office Supplies,29.24,13.7428,West
CA-2015-162166,Neoma Murray,Office Supplies,26.4,11.88,West
CA-2017-151071,Mick Brown,Office Supplies,13.904,4.5188,West
CA-2016-145898,Chuck Magee,Office Supplies,35.4,13.452,West
US-2016-158309,Pete Armstrong,Office Supplies,3.744,-2.6208,South
CA-2016-122017,Carlos Daly,Furniture,70.56,23.9904,Central
CA-2015-103835,Shaun Chance,Office Supplies,1158.12,335.8548,West
CA-2016-163776,Joy Smith,Office Supplies,87.92,0.8792,South
CA-2016-133669,Susan Vittorini,Technology,235.152,-47.0304,East
US-2017-104661,Tim Brockman,Technology,62.592,13.3008,Central
CA-2014-125682,Robert Barroso,Office Supplies,9.96,4.8804,South
CA-2017-107132,Scott Cohen,Office Supplies,713.88,214.164,East
CA-2016-114209,Alejandro Savely,Office Supplies,82.656,30.996,Central
US-2017-141558,Marc Harrigan,Furniture,154.764,-46.4292,East
CA-2017-168403,Damala Kotsonis,Office Supplies,11.176,0.8382,West
US-2016-139262,Lindsay Castell,Office Supplies,432.456,32.4342,South
CA-2016-159765,Thea Hendricks,Office Supplies,27.86,9.1938,South
CA-2016-125087,Thea Hudgings,Office Supplies,1554.936,77.7468,Central
CA-2014-142769,Resi P�lking,Office Supplies,7.3,2.19,West
CA-2017-128041,Rick Wilson,Office Supplies,314.6,103.818,West
CA-2014-100391,Barry Weirich,Office Supplies,14.62,6.7252,East
US-2015-129007,Ken Dana,Office Supplies,209.7,100.656,West
CA-2015-104948,Keith Herrera,Furniture,683.332,-40.196,West
CA-2014-111157,Nicole Hansen,Technology,151.2,32.13,East
CA-2014-139892,Becky Martin,Technology,8159.952,-1359.992,Central
CA-2017-108329,Laurel Elliston,Technology,444.768,44.4768,West
CA-2015-101007,Michael Stewart,Technology,20.8,6.5,Central
CA-2015-169397,Joni Blumstein,Office Supplies,5.584,1.8148,East
CA-2017-117457,Keith Herrera,Furniture,113.568,-18.4548,West
CA-2016-148796,Philip Brown,Furniture,383.8,38.38,West
CA-2016-166674,Raymond Buch,Office Supplies,263.88,71.2476,East
CA-2016-100790,John Grady,Office Supplies,704.25,84.51,East
CA-2016-168753,Rob Lucas,Technology,979.95,274.386,South
CA-2014-124429,Maya Herman,Office Supplies,359.32,7.1864,West
CA-2017-126956,Greg Tran,Office Supplies,37.24,10.7996,Central
US-2017-110576,Ross Baird,Furniture,2065.32,-619.596,East
CA-2014-146969,Arthur Prichep,Furniture,204.6,53.196,West
CA-2016-133711,Mark Cousins,Technology,3040.0,1459.2,South
CA-2017-165029,Adam Hart,Office Supplies,12.84,3.7236,South
CA-2016-149461,Adrian Shami,Furniture,4.18,1.5048,West
CA-2016-112109,Joe Elijah,Office Supplies,33.488,-1.2558,West
CA-2016-155551,Clay Rozendal,Office Supplies,230.376,-48.9549,Central
US-2014-155502,Shirley Daniels,Technology,155.35,0.0,South
CA-2017-143455,Max Ludwig,Office Supplies,10.368,3.6288,East
CA-2017-106859,Benjamin Farhat,Office Supplies,45.36,21.7728,West
US-2014-109036,Keith Herrera,Office Supplies,31.05,14.904,West
CA-2014-105340,Evan Henry,Office Supplies,6.928,-11.0848,Central
US-2016-113649,Helen Andreada,Office Supplies,30.816,9.63,South
CA-2014-140228,George Bell,Office Supplies,27.096,2.0322,East
CA-2017-141929,Ralph Arnett,Office Supplies,217.85,65.355,West
CA-2014-100895,Stewart Visinsky,Office Supplies,356.94,107.082,South
CA-2017-123239,Mike Gockenbach,Furniture,91.032,-2.2758,South
US-2016-131611,Emily Phan,Furniture,956.6648,-225.0976,Central
US-2016-111290,Dennis Kane,Technology,109.95,36.2835,Central
US-2014-147648,Lindsay Shagiari,Office Supplies,81.98,40.1702,West
CA-2016-136021,Jill Matthias,Technology,105.552,35.6238,West
CA-2014-127614,Natalie Fritzler,Furniture,1256.22,75.3732,South
US-2016-111528,Julie Prescott,Office Supplies,6.384,2.1546,West
CA-2017-117632,Charles Sheldon,Office Supplies,19.168,6.4692,West
US-2017-153255,Joe Kamberova,Furniture,239.666,14.098,West
CA-2017-145702,Adam Hart,Office Supplies,27.888,10.1094,South
CA-2017-104731,Anne McFarland,Furniture,8.8,3.872,South
CA-2015-135510,Tamara Willingham,Furniture,67.96,12.2328,South
CA-2017-160031,Larry Tron,Office Supplies,74.352,23.235,East
CA-2015-148180,Bart Pistole,Office Supplies,9.144,3.0861,West
CA-2015-108672,Frank Atkinson,Furniture,106.68,33.0708,West
CA-2014-138128,Frank Preis,Technology,1079.976,125.9972,East
CA-2015-120845,Marina Lichtenstein,Office Supplies,6.336,-4.6464,South
CA-2016-158302,Julia Barnett,Office Supplies,10.584,3.4398,East
CA-2014-126200,Joe Elijah,Office Supplies,12.384,-19.8144,Central
CA-2016-119074,David Smith,Furniture,20.24,8.7032,South
CA-2014-128622,Scott Cohen,Office Supplies,10.95,3.285,West
CA-2017-156622,Jennifer Patt,Office Supplies,78.304,29.364,Central
CA-2017-123029,Bradley Talbott,Technology,159.98,47.994,West
CA-2017-155712,Ken Dana,Office Supplies,107.648,33.64,West
CA-2015-137946,Doug Bickford,Office Supplies,14.368,4.49,West
CA-2015-149713,Trudy Glocke,Office Supplies,7.3,2.19,West
US-2017-100048,Roland Schwarz,Technology,307.98,89.3142,East
CA-2014-117429,Mathew Reese,Furniture,129.92,21.112,East
CA-2015-124891,Rick Hansen,Office Supplies,19.44,9.3312,East
CA-2014-158540,Vivek Gonzalez,Furniture,151.72,27.3096,West
US-2015-153500,Deirdre Greer,Furniture,168.464,-29.4812,East
CA-2017-108560,Jenna Caffey,Furniture,198.46,99.23,West
CA-2015-120341,Sarah Foster,Technology,45.894,-9.1788,East
CA-2017-161200,Seth Vernon,Furniture,145.74,23.3184,South
CA-2016-128412,Arthur Prichep,Office Supplies,153.552,51.8238,West
CA-2017-103380,Barry Franz,Office Supplies,9.02,3.5178,West
CA-2015-111514,Scott Cohen,Technology,36.51,15.6993,West
CA-2014-111500,Don Jones,Office Supplies,17.96,8.2616,South
CA-2017-108441,Sarah Bern,Office Supplies,64.14,16.6764,East
CA-2014-154599,Kean Nguyen,Technology,1075.088,94.0702,West
CA-2015-123568,Sanjit Chand,Office Supplies,91.68,28.65,West
US-2017-132297,Dianna Wilson,Office Supplies,58.34,28.0032,South
CA-2017-135692,Cynthia Voltz,Furniture,220.2656,-42.1096,Central
US-2015-142020,Tracy Collins,Office Supplies,30.44,14.3068,East
CA-2017-148404,Dean percer,Technology,222.384,16.6788,South
CA-2014-166863,Sam Craven,Office Supplies,509.488,-127.372,Central
CA-2017-112487,Tracy Collins,Office Supplies,3.132,-2.61,East
CA-2017-134565,Tom Boeckenhauer,Office Supplies,37.94,18.2112,West
CA-2015-121965,Logan Haushalter,Furniture,12.56,4.0192,West
US-2017-133312,Bradley Drucker,Office Supplies,10.48,2.8296,West
CA-2014-101560,Chris Selesnick,Furniture,397.6,43.736,South
CA-2017-124436,Sue Ann Reed,Furniture,30.93,12.6813,West
CA-2016-101742,Clay Rozendal,Office Supplies,10.528,3.6848,East
US-2014-109456,Lynn Smith,Office Supplies,14.352,5.0232,West
CA-2017-161774,Greg Tran,Office Supplies,46.2,5.775,Central
CA-2017-121706,Becky Martin,Office Supplies,356.79,99.9012,West
CA-2017-123687,Kimberly Carter,Office Supplies,25.76,0.7728,South
CA-2016-131380,Chris Cortes,Office Supplies,5.98,2.9302,West
CA-2015-162782,Pierre Wener,Office Supplies,2541.98,1270.99,East
CA-2017-104885,Dorothy Badders,Office Supplies,68.04,33.3396,East
CA-2016-148684,Trudy Schmidt,Office Supplies,19.89,5.3703,South
CA-2017-167549,Evan Minnotte,Furniture,298.116,-4.2588,Central
CA-2014-131009,Shahid Collister,Office Supplies,129.552,-22.6716,Central
CA-2014-144974,Craig Molinari,Office Supplies,41.376,3.1032,East
CA-2015-150714,Kristen Hastings,Office Supplies,14.301,-10.4874,West
CA-2016-116722,Liz Pelletier,Office Supplies,31.504,11.0264,West
CA-2016-168557,Frank Hawley,Office Supplies,8.928,3.1248,West
CA-2017-119284,Thomas Seio,Furniture,31.168,9.3504,South
US-2017-165456,Trudy Brown,Furniture,1079.316,-15.4188,East
CA-2017-124191,Troy Staebel,Furniture,8.856,-6.8634,Central
CA-2014-119172,Harold Dahlen,Office Supplies,104.58,-172.557,Central
CA-2017-104619,Keith Dawkins,Office Supplies,25.86,6.7236,West
CA-2016-113390,Emily Phan,Office Supplies,5.344,0.668,Central
CA-2016-123533,Sample Company A,Furniture,339.92,8.498,South
CA-2015-162201,Andrew Gjertsen,Office Supplies,516.96,-6.462,South
CA-2017-122105,Caroline Jumper,Office Supplies,95.92,25.8984,West
CA-2016-121223,Giulietta Dortch,Technology,728.946,-157.9383,East
CA-2014-157784,Michael Chen,Office Supplies,14.62,6.8714,South
US-2017-100048,Roland Schwarz,Office Supplies,281.34,109.7226,East
CA-2015-144267,Nick Zandusky,Furniture,544.008,40.8006,West
CA-2017-133256,Tracy Hopkins,Office Supplies,15.92,5.4128,Central
CA-2015-105312,Meg Tillman,Office Supplies,4.401,-3.5208,West
CA-2015-143490,Naresj Patel,Office Supplies,120.15,33.642,West
CA-2016-109911,Vivek Grady,Office Supplies,10.96,2.9592,South
CA-2014-117345,Barbara Fisher,Office Supplies,17.544,5.9211,South
CA-2017-101245,Lindsay Williams,Technology,166.16,59.8176,West
CA-2017-165386,Charlotte Melton,Furniture,183.372,-36.6744,Central
CA-2016-146934,Art Ferguson,Office Supplies,26.88,12.9024,East
CA-2015-127019,Elpida Rittenbach,Office Supplies,60.984,4.5738,West
CA-2015-122623,Charles Crestani,Furniture,47.516,-2.0364,Central
CA-2016-147368,Toby Carlisle,Technology,695.7,-27.828,South
CA-2015-114468,Tamara Dahlen,Office Supplies,31.68,2.772,Central
CA-2016-103037,Ken Heidel,Office Supplies,15.712,5.6956,Central
CA-2017-169978,Hunter Glantz,Furniture,271.764,48.3136,East
CA-2015-120810,Tracy Hopkins,Office Supplies,68.94,20.682,East
CA-2014-165309,Karen Daniels,Office Supplies,21.72,7.8735,Central
CA-2017-161823,Aleksandra Gannaway,Office Supplies,5.96,1.6688,West
US-2017-105389,Darrin Martin,Office Supplies,3.564,-6.237,Central
CA-2017-137456,Rick Bensley,Furniture,15.92,7.0048,Central
US-2017-155999,Jay Kimmel,Technology,159.96,17.9955,West
CA-2014-127299,John Lee,Technology,2624.985,-944.9946,South
CA-2017-158673,Ken Brennan,Office Supplies,209.7,100.656,Central
CA-2015-125234,Steve Nguyen,Office Supplies,113.82,53.4954,West
CA-2017-168228,Arthur Prichep,Office Supplies,47.3,12.298,West
CA-2014-124478,Matt Abelman,Furniture,53.88,22.6296,Central
US-2017-159562,Joy Bell-,Office Supplies,17.48,8.2156,Central
US-2016-147340,Edward Becker,Furniture,63.2,23.384,West
CA-2016-141957,Jason Gross,Office Supplies,11.088,-8.1312,East
CA-2015-163440,Ruben Dartt,Technology,15.984,1.1988,West
CA-2015-126725,Brian Stugart,Furniture,36.6,15.372,West
CA-2014-151897,Valerie Takahito,Office Supplies,100.24,33.831,Central
CA-2017-140872,Nick Radford,Furniture,241.568,0.0,South
CA-2017-163860,Lori Olson,Office Supplies,1.68,-2.688,Central
CA-2014-124394,Tracy Blumstein,Technology,119.976,-17.9964,Central
CA-2016-116526,Joseph Airdo,Office Supplies,376.74,71.162,Central
CA-2017-104885,Dorothy Badders,Furniture,441.96,101.6508,East
CA-2017-100902,Clytie Kelty,Office Supplies,268.24,93.884,South
CA-2015-152513,Julie Prescott,Office Supplies,22.848,7.4256,West
CA-2016-137939,Pauline Johnson,Technology,89.95,43.176,East
CA-2015-110870,Karen Daniels,Technology,299.94,128.9742,West
CA-2015-150714,Kristen Hastings,Office Supplies,203.88,20.388,West
CA-2015-114811,Keith Dawkins,Furniture,11.82,4.728,East
CA-2015-117884,Debra Catini,Office Supplies,150.408,-33.8418,South
CA-2015-144274,Pierre Wener,Office Supplies,13.12,5.6416,East
CA-2014-103807,Elizabeth Moffitt,Office Supplies,15.24,7.1628,South
CA-2017-110310,Nona Balk,Office Supplies,6.576,0.5754,South
CA-2015-135545,Kunst Miller,Furniture,79.76,22.3328,West
CA-2015-155040,Alan Hwang,Technology,79.9,35.156,West
CA-2015-137946,Doug Bickford,Technology,959.984,335.9944,West
CA-2017-140963,Michelle Tran,Technology,279.96,17.4975,West
CA-2017-130351,Rob Beeghly,Office Supplies,38.9,17.505,Central
CA-2016-112389,Jim Mitchum,Office Supplies,40.74,0.4074,East
CA-2015-130022,Julie Kriz,Office Supplies,41.4,19.872,Central
CA-2017-158379,Joseph Airdo,Technology,79.984,22.9954,East
CA-2014-106439,Greg Guthrie,Office Supplies,64.74,30.4278,West
CA-2016-107202,Linda Cazamias,Technology,2396.4,179.73,West
CA-2015-121041,Chris Selesnick,Office Supplies,6.608,2.1476,Central
CA-2017-127180,Tom Ashbrook,Technology,2399.6,647.892,East
CA-2017-108441,Sarah Bern,Office Supplies,19.04,9.3296,East
CA-2017-104801,Fred Harton,Technology,799.96,343.9828,West
US-2016-169040,Greg Tran,Office Supplies,59.808,19.4376,West
CA-2014-107916,Jennifer Patt,Furniture,13.28,6.3744,East
CA-2017-158953,Michelle Lonsdale,Office Supplies,6.37,-9.555,Central
US-2014-150434,Christine Abelman,Furniture,70.56,-4.032,East
CA-2014-110849,John Lee,Office Supplies,13.12,3.8048,West
US-2015-131359,Frank Atkinson,Technology,87.96,30.786,West
CA-2014-101931,Todd Sumrall,Office Supplies,7.184,2.245,West
CA-2015-165624,Fred Harton,Office Supplies,8.64,4.2336,South
CA-2016-111493,Charles McCrossin,Technology,98.16,9.816,East
CA-2015-152891,Trudy Brown,Furniture,253.176,-31.647,West
US-2015-152128,Nathan Mautz,Office Supplies,127.96,60.1412,Central
CA-2016-133550,Ken Lonsdale,Furniture,272.94,30.0234,Central
CA-2017-139416,Alejandro Grove,Furniture,15.008,1.5008,East
CA-2016-160304,Brendan Murry,Furniture,173.94,38.2668,East
CA-2016-123015,Anthony Johnson,Office Supplies,4.992,1.6848,East
CA-2014-105165,Sam Zeldin,Office Supplies,21.864,3.5529,Central
CA-2014-164315,Rob Dowd,Technology,1049.93,293.9804,South
CA-2016-151092,Vivek Gonzalez,Technology,211.168,18.4772,West
US-2017-142188,Jennifer Ferguson,Office Supplies,71.28,34.2144,West
CA-2015-103135,Shirley Schmidt,Office Supplies,90.06,41.4276,South
CA-2015-153535,Sheri Gordon,Office Supplies,6.408,-4.9128,South
CA-2014-157546,Roger Demir,Office Supplies,89.712,30.2778,West
CA-2017-100580,Michael Kennedy,Office Supplies,36.024,11.7078,West
CA-2016-130393,John Murray,Furniture,85.246,-1.2178,Central
CA-2016-102561,Neil Knudson,Office Supplies,11.264,1.2672,East
CA-2017-149699,Chad McGuire,Technology,474.95,142.485,West
CA-2014-142769,Resi P�lking,Technology,144.96,60.8832,West
CA-2017-128076,Bill Overfelt,Technology,239.984,38.9974,West
CA-2014-109043,Christine Sundaresam,Office Supplies,91.36,29.692,South
CA-2015-128608,Cindy Schnelling,Technology,10.384,2.2066,East
US-2017-166324,Brad Eason,Office Supplies,8.7,-6.38,East
CA-2014-155852,Ashley Jarboe,Office Supplies,19.456,3.4048,South
CA-2017-129462,Joel Eaton,Furniture,301.96,90.588,South
CA-2014-139192,Lena Creighton,Technology,99.99,37.9962,West
CA-2016-112340,Neoma Murray,Office Supplies,22.92,11.2308,West
CA-2016-141397,Roy Collins,Furniture,161.568,-8.0784,West
CA-2016-141082,Fred McMath,Office Supplies,122.12,56.1752,East
CA-2016-113138,Nora Pelletier,Office Supplies,17.28,5.0112,East
CA-2016-134208,Cindy Stewart,Technology,396.0,190.08,South
CA-2015-114069,Natalie DeCherney,Office Supplies,9.96,4.6812,East
CA-2016-154788,John Lee,Office Supplies,7.712,2.7956,East
CA-2017-112039,John Castell,Technology,470.376,47.0376,Central
CA-2014-142587,Tracy Blumstein,Office Supplies,121.792,13.7016,East
CA-2017-144064,Cathy Prescott,Office Supplies,27.44,2.401,Central
CA-2017-169264,Nora Preis,Office Supplies,5.76,2.8224,West
CA-2016-114972,Phillip Flathmann,Technology,82.95,29.0325,West
CA-2015-110632,Harold Ryan,Office Supplies,33.82,9.1314,East
CA-2015-140144,Stewart Carmichael,Technology,125.976,47.241,West
CA-2017-118773,Tom Prescott,Technology,127.984,15.998,Central
CA-2015-121720,Jim Epp,Office Supplies,563.808,21.1428,South
US-2014-159926,Carlos Soltero,Furniture,60.312,5.2773,East
US-2017-109253,Patrick Ryan,Technology,431.968,37.7972,West
CA-2014-110849,John Lee,Office Supplies,11.62,3.6022,West
CA-2017-123246,Astrea Jones,Office Supplies,10.64,2.7664,West
CA-2014-154963,Anna Andreadi,Furniture,853.93,0.0,East
CA-2017-136350,George Ashbrook,Furniture,172.764,32.6332,East
CA-2015-154200,Bruce Geld,Office Supplies,51.98,15.0742,West
CA-2014-150798,Joe Kamberova,Furniture,909.72,-51.984,East
CA-2017-168123,Julia Dunbar,Office Supplies,18.69,9.1581,Central
CA-2017-169817,Emily Burns,Office Supplies,1.908,-1.5264,East
CA-2015-151589,Richard Eichhorn,Technology,239.9,71.97,Central
CA-2017-143245,Alan Dominguez,Office Supplies,19.44,9.3312,East
US-2017-160465,Sean Wendt,Office Supplies,222.32,25.011,East
CA-2014-133424,Dorris liebe,Office Supplies,44.4,22.2,West
CA-2015-103177,Edward Nazzal,Office Supplies,160.32,44.8896,East
CA-2016-151561,Patrick Gardner,Office Supplies,10.95,3.285,East
CA-2017-121083,Jamie Frazer,Office Supplies,119.04,48.8064,East
CA-2015-151253,Annie Zypern,Technology,88.776,7.7679,West
US-2016-127334,Mike Pelletier,Furniture,564.195,-304.6653,West
CA-2014-144029,Michelle Moray,Office Supplies,13.392,3.1806,Central
CA-2017-121293,John Castell,Furniture,20.096,3.0144,East
CA-2017-121293,John Castell,Office Supplies,37.752,4.2471,East
CA-2017-121293,John Castell,Office Supplies,20.736,7.2576,East
US-2016-126452,Scot Coram,Technology,91.96,-20.691,West
US-2015-136987,Andy Reiter,Office Supplies,52.76,24.2696,West
US-2017-161935,John Lee,Office Supplies,62.04,4.653,East
US-2017-106145,Ruben Ausman,Office Supplies,17.04,5.538,West
CA-2014-151967,Nicole Brennan,Furniture,129.92,10.3936,South
CA-2017-122112,Carol Adams,Office Supplies,24.448,8.8624,East
CA-2017-139822,Dean percer,Technology,59.98,10.7964,East
